time,Gain
2022-11-15 10:36:14.0710,31.33
2022-11-15 10:36:14.0810,31.33
2022-11-15 10:36:14.1300,31.33
2022-11-15 10:36:14.1310,31.33
2022-11-15 10:36:14.1310,31.33
2022-11-15 10:36:14.1310,31.33
2022-11-15 10:36:14.1310,31.33
2022-11-15 10:36:14.1340,29.935440063476562
2022-11-15 10:36:14.1420,29.94
2022-11-15 10:36:14.1520,29.94
2022-11-15 10:36:14.1610,29.94
2022-11-15 10:36:14.1710,29.94
2022-11-15 10:36:14.1820,29.94
2022-11-15 10:36:14.2310,29.94
2022-11-15 10:36:14.2310,29.94
2022-11-15 10:36:14.2310,29.94
2022-11-15 10:36:14.2310,29.94
2022-11-15 10:36:14.2320,29.94
2022-11-15 10:36:14.2340,28.07071304321289
2022-11-15 10:36:14.2420,28.07
2022-11-15 10:36:14.2510,28.07
2022-11-15 10:36:14.2620,28.07
2022-11-15 10:36:14.2720,28.07
2022-11-15 10:36:14.2820,28.07
2022-11-15 10:36:14.3300,28.07
2022-11-15 10:36:14.3310,28.07
2022-11-15 10:36:14.3310,28.07
2022-11-15 10:36:14.3310,28.07
2022-11-15 10:36:14.3320,28.07
2022-11-15 10:36:14.3340,26.231914520263672
2022-11-15 10:36:14.3420,26.23
2022-11-15 10:36:14.3520,26.23
2022-11-15 10:36:14.3620,26.23
2022-11-15 10:36:14.3720,26.23
2022-11-15 10:36:14.3820,26.23
2022-11-15 10:36:14.4310,26.23
2022-11-15 10:36:14.4310,26.23
2022-11-15 10:36:14.4310,26.23
2022-11-15 10:36:14.4310,26.23
2022-11-15 10:36:14.4320,26.23
2022-11-15 10:36:14.4340,26.318382263183594
2022-11-15 10:36:14.4420,26.32
2022-11-15 10:36:14.4520,26.32
2022-11-15 10:36:14.4620,26.32
2022-11-15 10:36:14.4720,26.32
2022-11-15 10:36:14.4820,26.32
2022-11-15 10:36:14.5310,26.32
2022-11-15 10:36:14.5310,26.32
2022-11-15 10:36:14.5310,26.32
2022-11-15 10:36:14.5310,26.32
2022-11-15 10:36:14.5320,26.32
2022-11-15 10:36:14.5340,26.920177459716797
2022-11-15 10:36:14.5420,26.92
2022-11-15 10:36:14.5520,26.92
2022-11-15 10:36:14.5620,26.92
2022-11-15 10:36:14.5720,26.92
2022-11-15 10:36:14.5820,26.92
2022-11-15 10:36:14.6300,26.92
2022-11-15 10:36:14.6310,26.92
2022-11-15 10:36:14.6310,26.92
2022-11-15 10:36:14.6310,26.92
2022-11-15 10:36:14.6320,26.92
2022-11-15 10:36:14.6340,28.493270874023438
2022-11-15 10:36:14.6420,28.49
2022-11-15 10:36:14.6520,28.49
2022-11-15 10:36:14.6620,28.49
2022-11-15 10:36:14.6720,28.49
2022-11-15 10:36:14.6820,28.49
2022-11-15 10:36:14.7300,28.49
2022-11-15 10:36:14.7300,28.49
2022-11-15 10:36:14.7310,28.49
2022-11-15 10:36:14.7310,28.49
2022-11-15 10:36:14.7320,28.49
2022-11-15 10:36:14.7340,29.456043243408203
2022-11-15 10:36:14.7420,29.46
2022-11-15 10:36:14.7520,29.46
2022-11-15 10:36:14.7620,29.46
2022-11-15 10:36:14.7720,29.46
2022-11-15 10:36:14.7820,29.46
2022-11-15 10:36:14.8300,29.46
2022-11-15 10:36:14.8310,29.46
2022-11-15 10:36:14.8310,29.46
2022-11-15 10:36:14.8310,29.46
2022-11-15 10:36:14.8320,29.46
2022-11-15 10:36:14.8340,27.922119140625
2022-11-15 10:36:14.8430,27.92
2022-11-15 10:36:14.8520,27.92
2022-11-15 10:36:14.8630,27.92
2022-11-15 10:36:14.8720,27.92
2022-11-15 10:36:14.8830,27.92
2022-11-15 10:36:14.9310,27.92
2022-11-15 10:36:14.9310,27.92
2022-11-15 10:36:14.9310,27.92
2022-11-15 10:36:14.9310,27.92
2022-11-15 10:36:14.9320,27.92
2022-11-15 10:36:14.9340,29.629852294921875
2022-11-15 10:36:14.9430,29.63
2022-11-15 10:36:14.9530,29.63
2022-11-15 10:36:14.9630,29.63
2022-11-15 10:36:14.9730,29.63
2022-11-15 10:36:14.9830,29.63
2022-11-15 10:36:15.0300,29.63
2022-11-15 10:36:15.0310,29.63
2022-11-15 10:36:15.0310,29.63
2022-11-15 10:36:15.0310,29.63
2022-11-15 10:36:15.0320,29.63
2022-11-15 10:36:15.0340,27.75225830078125
2022-11-15 10:36:15.0430,27.75
2022-11-15 10:36:15.0520,27.75
2022-11-15 10:36:15.0630,27.75
2022-11-15 10:36:15.0730,27.75
2022-11-15 10:36:15.0830,27.75
2022-11-15 10:36:15.1300,27.75
2022-11-15 10:36:15.1310,27.75
2022-11-15 10:36:15.1310,27.75
2022-11-15 10:36:15.1310,27.75
2022-11-15 10:36:15.1330,27.75
2022-11-15 10:36:15.1340,25.760414123535156
2022-11-15 10:36:15.1430,25.76
2022-11-15 10:36:15.1530,25.76
2022-11-15 10:36:15.1630,25.76
2022-11-15 10:36:15.1730,25.76
2022-11-15 10:36:15.1830,25.76
2022-11-15 10:36:15.2300,25.76
2022-11-15 10:36:15.2300,25.76
2022-11-15 10:36:15.2310,25.76
2022-11-15 10:36:15.2310,25.76
2022-11-15 10:36:15.2330,25.76
2022-11-15 10:36:15.2330,24.301658630371094
2022-11-15 10:36:15.2430,24.3
2022-11-15 10:36:15.2530,24.3
2022-11-15 10:36:15.2630,24.3
2022-11-15 10:36:15.2730,24.3
2022-11-15 10:36:15.3310,24.3
2022-11-15 10:36:15.3310,24.3
2022-11-15 10:36:15.3310,24.3
2022-11-15 10:36:15.3310,24.3
2022-11-15 10:36:15.3310,24.3
2022-11-15 10:36:15.3330,24.084613800048828
2022-11-15 10:36:15.3340,24.08
2022-11-15 10:36:15.3430,24.08
2022-11-15 10:36:15.3530,24.08
2022-11-15 10:36:15.3630,24.08
2022-11-15 10:36:15.3730,24.08
2022-11-15 10:36:15.3830,24.08
2022-11-15 10:36:15.3930,24.08
2022-11-15 10:36:15.4500,24.08
2022-11-15 10:36:15.4500,24.08
2022-11-15 10:36:15.4500,24.08
2022-11-15 10:36:15.4500,24.08
2022-11-15 10:36:15.4500,24.08
2022-11-15 10:36:15.4510,33.03181076049805
2022-11-15 10:36:15.4530,33.03
2022-11-15 10:36:15.4630,33.03
2022-11-15 10:36:15.4730,33.03
2022-11-15 10:36:15.4830,33.03
2022-11-15 10:36:15.4930,33.03
2022-11-15 10:36:15.5470,33.03
2022-11-15 10:36:15.5470,33.03
2022-11-15 10:36:15.5480,33.03
2022-11-15 10:36:15.5480,33.03
2022-11-15 10:36:15.5480,33.03
2022-11-15 10:36:15.5480,32.4259033203125
2022-11-15 10:36:15.5530,32.43
2022-11-15 10:36:15.5640,32.43
2022-11-15 10:36:15.5730,32.43
2022-11-15 10:36:15.5830,32.43
2022-11-15 10:36:15.5930,32.43
2022-11-15 10:36:15.6470,32.43
2022-11-15 10:36:15.6470,32.43
2022-11-15 10:36:15.6470,32.43
2022-11-15 10:36:15.6480,32.43
2022-11-15 10:36:15.6480,32.43
2022-11-15 10:36:15.6480,30.706687927246094
2022-11-15 10:36:15.6530,30.71
2022-11-15 10:36:15.6640,30.71
2022-11-15 10:36:15.6730,30.71
2022-11-15 10:36:15.6840,30.71
2022-11-15 10:36:15.6940,30.71
2022-11-15 10:36:15.7470,30.71
2022-11-15 10:36:15.7470,30.71
2022-11-15 10:36:15.7470,30.71
2022-11-15 10:36:15.7470,30.71
2022-11-15 10:36:15.7470,30.71
2022-11-15 10:36:15.7480,31.676376342773438
2022-11-15 10:36:15.7540,31.68
2022-11-15 10:36:15.7640,31.68
2022-11-15 10:36:15.7740,31.68
2022-11-15 10:36:15.7840,31.68
2022-11-15 10:36:15.7940,31.68
2022-11-15 10:36:15.8470,31.68
2022-11-15 10:36:15.8470,31.68
2022-11-15 10:36:15.8470,31.68
2022-11-15 10:36:15.8480,31.68
2022-11-15 10:36:15.8480,31.68
2022-11-15 10:36:15.8480,29.057456970214844
2022-11-15 10:36:15.8540,29.06
2022-11-15 10:36:15.8640,29.06
2022-11-15 10:36:15.8740,29.06
2022-11-15 10:36:15.8840,29.06
2022-11-15 10:36:15.8940,29.06
2022-11-15 10:36:15.9470,29.06
2022-11-15 10:36:15.9470,29.06
2022-11-15 10:36:15.9470,29.06
2022-11-15 10:36:15.9470,29.06
2022-11-15 10:36:15.9470,29.06
2022-11-15 10:36:15.9480,32.500057220458984
2022-11-15 10:36:15.9540,32.5
2022-11-15 10:36:15.9640,32.5
2022-11-15 10:36:15.9740,32.5
2022-11-15 10:36:15.9840,32.5
2022-11-15 10:36:15.9940,32.5
2022-11-15 10:36:16.0470,32.5
2022-11-15 10:36:16.0470,32.5
2022-11-15 10:36:16.0470,32.5
2022-11-15 10:36:16.0480,32.5
2022-11-15 10:36:16.0480,32.5
2022-11-15 10:36:16.0480,30.00402069091797
2022-11-15 10:36:16.0540,30.0
2022-11-15 10:36:16.0640,30.0
2022-11-15 10:36:16.0740,30.0
2022-11-15 10:36:16.0840,30.0
2022-11-15 10:36:16.0940,30.0
2022-11-15 10:36:16.1460,30.0
2022-11-15 10:36:16.1470,30.0
2022-11-15 10:36:16.1470,30.0
2022-11-15 10:36:16.1470,30.0
2022-11-15 10:36:16.1470,30.0
2022-11-15 10:36:16.1480,30.627239227294922
2022-11-15 10:36:16.1540,30.63
2022-11-15 10:36:16.1640,30.63
2022-11-15 10:36:16.1740,30.63
2022-11-15 10:36:16.1840,30.63
2022-11-15 10:36:16.1940,30.63
2022-11-15 10:36:16.2470,30.63
2022-11-15 10:36:16.2470,30.63
2022-11-15 10:36:16.2470,30.63
2022-11-15 10:36:16.2470,30.63
2022-11-15 10:36:16.2480,30.63
2022-11-15 10:36:16.2480,30.278316497802734
2022-11-15 10:36:16.2540,30.28
2022-11-15 10:36:16.2650,30.28
2022-11-15 10:36:16.2740,30.28
2022-11-15 10:36:16.2850,30.28
2022-11-15 10:36:16.2940,30.28
2022-11-15 10:36:16.3460,30.28
2022-11-15 10:36:16.3470,30.28
2022-11-15 10:36:16.3470,30.28
2022-11-15 10:36:16.3470,30.28
2022-11-15 10:36:16.3470,30.28
2022-11-15 10:36:16.3470,28.345184326171875
2022-11-15 10:36:16.3550,28.35
2022-11-15 10:36:16.3650,28.35
2022-11-15 10:36:16.3750,28.35
2022-11-15 10:36:16.3850,28.35
2022-11-15 10:36:16.3950,28.35
2022-11-15 10:36:16.4460,28.35
2022-11-15 10:36:16.4470,28.35
2022-11-15 10:36:16.4470,28.35
2022-11-15 10:36:16.4470,28.35
2022-11-15 10:36:16.4470,28.35
2022-11-15 10:36:16.4480,32.59946823120117
2022-11-15 10:36:16.4550,32.6
2022-11-15 10:36:16.4650,32.6
2022-11-15 10:36:16.4750,32.6
2022-11-15 10:36:16.4850,32.6
2022-11-15 10:36:16.4950,32.6
2022-11-15 10:36:16.5460,32.6
2022-11-15 10:36:16.5470,32.6
2022-11-15 10:36:16.5470,32.6
2022-11-15 10:36:16.5470,32.6
2022-11-15 10:36:16.5470,32.6
2022-11-15 10:36:16.5470,33.27056121826172
2022-11-15 10:36:16.5550,33.27
2022-11-15 10:36:16.5650,33.27
2022-11-15 10:36:16.5750,33.27
2022-11-15 10:36:16.5850,33.27
2022-11-15 10:36:16.5950,33.27
2022-11-15 10:36:16.6460,33.27
2022-11-15 10:36:16.6470,33.27
2022-11-15 10:36:16.6470,33.27
2022-11-15 10:36:16.6470,33.27
2022-11-15 10:36:16.6470,33.27
2022-11-15 10:36:16.6470,33.803062438964844
2022-11-15 10:36:16.6550,33.8
2022-11-15 10:36:16.6650,33.8
2022-11-15 10:36:16.6750,33.8
2022-11-15 10:36:16.6850,33.8
2022-11-15 10:36:16.6950,33.8
2022-11-15 10:36:16.7470,33.8
2022-11-15 10:36:16.7470,33.8
2022-11-15 10:36:16.7480,33.8
2022-11-15 10:36:16.7480,33.8
2022-11-15 10:36:16.7480,33.8
2022-11-15 10:36:16.7480,32.74829864501953
2022-11-15 10:36:16.7550,32.75
2022-11-15 10:36:16.7650,32.75
2022-11-15 10:36:16.7750,32.75
2022-11-15 10:36:16.7850,32.75
2022-11-15 10:36:16.7950,32.75
2022-11-15 10:36:16.8460,32.75
2022-11-15 10:36:16.8460,32.75
2022-11-15 10:36:16.8460,32.75
2022-11-15 10:36:16.8460,32.75
2022-11-15 10:36:16.8470,32.75
2022-11-15 10:36:16.8470,30.37643814086914
2022-11-15 10:36:16.8560,30.38
2022-11-15 10:36:16.8650,30.38
2022-11-15 10:36:16.8750,30.38
2022-11-15 10:36:16.8850,30.38
2022-11-15 10:36:16.8950,30.38
2022-11-15 10:36:16.9460,30.38
2022-11-15 10:36:16.9460,30.38
2022-11-15 10:36:16.9460,30.38
2022-11-15 10:36:16.9460,30.38
2022-11-15 10:36:16.9470,30.38
2022-11-15 10:36:16.9470,30.76163101196289
2022-11-15 10:36:16.9550,30.76
2022-11-15 10:36:16.9650,30.76
2022-11-15 10:36:16.9750,30.76
2022-11-15 10:36:16.9860,30.76
2022-11-15 10:36:16.9950,30.76
2022-11-15 10:36:17.0460,30.76
2022-11-15 10:36:17.0470,30.76
2022-11-15 10:36:17.0470,30.76
2022-11-15 10:36:17.0470,30.76
2022-11-15 10:36:17.0470,30.76
2022-11-15 10:36:17.0470,33.24117660522461
2022-11-15 10:36:17.0560,33.24
2022-11-15 10:36:17.0650,33.24
2022-11-15 10:36:17.0760,33.24
2022-11-15 10:36:17.0860,33.24
2022-11-15 10:36:17.0960,33.24
2022-11-15 10:36:17.1460,33.24
2022-11-15 10:36:17.1460,33.24
2022-11-15 10:36:17.1460,33.24
2022-11-15 10:36:17.1460,33.24
2022-11-15 10:36:17.1460,33.24
2022-11-15 10:36:17.1470,34.018733978271484
2022-11-15 10:36:17.1560,34.02
2022-11-15 10:36:17.1660,34.02
2022-11-15 10:36:17.1760,34.02
2022-11-15 10:36:17.1860,34.02
2022-11-15 10:36:17.1960,34.02
2022-11-15 10:36:17.2470,34.02
2022-11-15 10:36:17.2470,34.02
2022-11-15 10:36:17.2470,34.02
2022-11-15 10:36:17.2470,34.02
2022-11-15 10:36:17.2470,34.02
2022-11-15 10:36:17.2480,34.82448196411133
2022-11-15 10:36:17.2560,34.82
2022-11-15 10:36:17.2660,34.82
2022-11-15 10:36:17.2760,34.82
2022-11-15 10:36:17.2860,34.82
2022-11-15 10:36:17.2960,34.82
2022-11-15 10:36:17.3460,34.82
2022-11-15 10:36:17.3460,34.82
2022-11-15 10:36:17.3460,34.82
2022-11-15 10:36:17.3460,34.82
2022-11-15 10:36:17.3470,34.82
2022-11-15 10:36:17.3470,32.637657165527344
2022-11-15 10:36:17.3560,32.64
2022-11-15 10:36:17.3660,32.64
2022-11-15 10:36:17.3760,32.64
2022-11-15 10:36:17.3860,32.64
2022-11-15 10:36:17.3960,32.64
2022-11-15 10:36:17.4460,32.64
2022-11-15 10:36:17.4460,32.64
2022-11-15 10:36:17.4460,32.64
2022-11-15 10:36:17.4460,32.64
2022-11-15 10:36:17.4470,32.64
2022-11-15 10:36:17.4470,34.42799377441406
2022-11-15 10:36:17.4560,34.43
2022-11-15 10:36:17.4660,34.43
2022-11-15 10:36:17.4760,34.43
2022-11-15 10:36:17.4860,34.43
2022-11-15 10:36:17.4960,34.43
2022-11-15 10:36:17.5460,34.43
2022-11-15 10:36:17.5460,34.43
2022-11-15 10:36:17.5460,34.43
2022-11-15 10:36:17.5460,34.43
2022-11-15 10:36:17.5470,34.43
2022-11-15 10:36:17.5470,37.04037094116211
2022-11-15 10:36:17.5560,37.04
2022-11-15 10:36:17.5660,37.04
2022-11-15 10:36:17.5760,37.04
2022-11-15 10:36:17.5860,37.04
2022-11-15 10:36:17.5960,37.04
2022-11-15 10:36:17.6460,37.04
2022-11-15 10:36:17.6470,37.04
2022-11-15 10:36:17.6470,37.04
2022-11-15 10:36:17.6470,37.04
2022-11-15 10:36:17.6470,37.04
2022-11-15 10:36:17.6480,34.10575866699219
2022-11-15 10:36:17.6560,34.11
2022-11-15 10:36:17.6660,34.11
2022-11-15 10:36:17.6760,34.11
2022-11-15 10:36:17.6870,34.11
2022-11-15 10:36:17.7450,34.11
2022-11-15 10:36:17.7460,34.11
2022-11-15 10:36:17.7460,34.11
2022-11-15 10:36:17.7460,34.11
2022-11-15 10:36:17.7460,34.11
2022-11-15 10:36:17.7460,31.159358978271484
2022-11-15 10:36:17.7470,31.16
2022-11-15 10:36:17.7560,31.16
2022-11-15 10:36:17.7670,31.16
2022-11-15 10:36:17.7760,31.16
2022-11-15 10:36:17.7870,31.16
2022-11-15 10:36:17.8460,31.16
2022-11-15 10:36:17.8470,31.16
2022-11-15 10:36:17.8470,31.16
2022-11-15 10:36:17.8470,31.16
2022-11-15 10:36:17.8470,31.16
2022-11-15 10:36:17.8470,31.16
2022-11-15 10:36:17.8480,33.192081451416016
2022-11-15 10:36:17.8570,33.19
2022-11-15 10:36:17.8670,33.19
2022-11-15 10:36:17.8770,33.19
2022-11-15 10:36:17.8870,33.19
2022-11-15 10:36:17.9450,33.19
2022-11-15 10:36:17.9450,33.19
2022-11-15 10:36:17.9460,33.19
2022-11-15 10:36:17.9460,33.19
2022-11-15 10:36:17.9460,33.19
2022-11-15 10:36:17.9460,30.907878875732422
2022-11-15 10:36:17.9470,30.91
2022-11-15 10:36:17.9570,30.91
2022-11-15 10:36:17.9670,30.91
2022-11-15 10:36:17.9770,30.91
2022-11-15 10:36:17.9870,30.91
2022-11-15 10:36:18.0460,30.91
2022-11-15 10:36:18.0460,30.91
2022-11-15 10:36:18.0460,30.91
2022-11-15 10:36:18.0460,30.91
2022-11-15 10:36:18.0460,30.91
2022-11-15 10:36:18.0470,29.73992156982422
2022-11-15 10:36:18.0470,29.74
2022-11-15 10:36:18.0570,29.74
2022-11-15 10:36:18.0670,29.74
2022-11-15 10:36:18.0770,29.74
2022-11-15 10:36:18.0870,29.74
2022-11-15 10:36:18.1450,29.74
2022-11-15 10:36:18.1450,29.74
2022-11-15 10:36:18.1450,29.74
2022-11-15 10:36:18.1450,29.74
2022-11-15 10:36:18.1450,29.74
2022-11-15 10:36:18.1460,28.81869888305664
2022-11-15 10:36:18.1470,28.82
2022-11-15 10:36:18.1570,28.82
2022-11-15 10:36:18.1670,28.82
2022-11-15 10:36:18.1770,28.82
2022-11-15 10:36:18.1870,28.82
2022-11-15 10:36:18.2460,28.82
2022-11-15 10:36:18.2460,28.82
2022-11-15 10:36:18.2460,28.82
2022-11-15 10:36:18.2460,28.82
2022-11-15 10:36:18.2460,28.82
2022-11-15 10:36:18.2470,34.96825408935547
2022-11-15 10:36:18.2470,34.97
2022-11-15 10:36:18.2570,34.97
2022-11-15 10:36:18.2670,34.97
2022-11-15 10:36:18.2770,34.97
2022-11-15 10:36:18.2870,34.97
2022-11-15 10:36:18.3450,34.97
2022-11-15 10:36:18.3450,34.97
2022-11-15 10:36:18.3450,34.97
2022-11-15 10:36:18.3460,34.97
2022-11-15 10:36:18.3460,34.97
2022-11-15 10:36:18.3460,33.18777084350586
2022-11-15 10:36:18.3470,33.19
2022-11-15 10:36:18.3570,33.19
2022-11-15 10:36:18.3680,33.19
2022-11-15 10:36:18.3770,33.19
2022-11-15 10:36:18.3880,33.19
2022-11-15 10:36:18.4450,33.19
2022-11-15 10:36:18.4450,33.19
2022-11-15 10:36:18.4460,33.19
2022-11-15 10:36:18.4460,33.19
2022-11-15 10:36:18.4460,33.19
2022-11-15 10:36:18.4460,30.75802993774414
2022-11-15 10:36:18.4470,30.76
2022-11-15 10:36:18.4580,30.76
2022-11-15 10:36:18.4680,30.76
2022-11-15 10:36:18.4780,30.76
2022-11-15 10:36:18.4880,30.76
2022-11-15 10:36:18.5450,30.76
2022-11-15 10:36:18.5450,30.76
2022-11-15 10:36:18.5450,30.76
2022-11-15 10:36:18.5450,30.76
2022-11-15 10:36:18.5460,30.76
2022-11-15 10:36:18.5460,30.668827056884766
2022-11-15 10:36:18.5480,30.67
2022-11-15 10:36:18.5580,30.67
2022-11-15 10:36:18.5680,30.67
2022-11-15 10:36:18.5780,30.67
2022-11-15 10:36:18.5880,30.67
2022-11-15 10:36:18.6450,30.67
2022-11-15 10:36:18.6450,30.67
2022-11-15 10:36:18.6450,30.67
2022-11-15 10:36:18.6450,30.67
2022-11-15 10:36:18.6450,30.67
2022-11-15 10:36:18.6460,33.207244873046875
2022-11-15 10:36:18.6480,33.21
2022-11-15 10:36:18.6580,33.21
2022-11-15 10:36:18.6680,33.21
2022-11-15 10:36:18.6780,33.21
2022-11-15 10:36:18.6880,33.21
2022-11-15 10:36:18.7450,33.21
2022-11-15 10:36:18.7450,33.21
2022-11-15 10:36:18.7450,33.21
2022-11-15 10:36:18.7450,33.21
2022-11-15 10:36:18.7460,33.21
2022-11-15 10:36:18.7460,30.392539978027344
2022-11-15 10:36:18.7480,30.39
2022-11-15 10:36:18.7580,30.39
2022-11-15 10:36:18.7680,30.39
2022-11-15 10:36:18.7780,30.39
2022-11-15 10:36:18.7880,30.39
2022-11-15 10:36:18.8450,30.39
2022-11-15 10:36:18.8450,30.39
2022-11-15 10:36:18.8450,30.39
2022-11-15 10:36:18.8450,30.39
2022-11-15 10:36:18.8450,30.39
2022-11-15 10:36:18.8460,32.42750549316406
2022-11-15 10:36:18.8480,32.43
2022-11-15 10:36:18.8580,32.43
2022-11-15 10:36:18.8680,32.43
2022-11-15 10:36:18.8780,32.43
2022-11-15 10:36:18.8880,32.43
2022-11-15 10:36:18.9450,32.43
2022-11-15 10:36:18.9450,32.43
2022-11-15 10:36:18.9450,32.43
2022-11-15 10:36:18.9460,32.43
2022-11-15 10:36:18.9460,32.43
2022-11-15 10:36:18.9460,30.402206420898438
2022-11-15 10:36:18.9480,30.4
2022-11-15 10:36:18.9580,30.4
2022-11-15 10:36:18.9680,30.4
2022-11-15 10:36:18.9780,30.4
2022-11-15 10:36:18.9880,30.4
2022-11-15 10:36:19.0440,30.4
2022-11-15 10:36:19.0450,30.4
2022-11-15 10:36:19.0450,30.4
2022-11-15 10:36:19.0450,30.4
2022-11-15 10:36:19.0450,30.4
2022-11-15 10:36:19.0450,28.207366943359375
2022-11-15 10:36:19.0480,28.21
2022-11-15 10:36:19.0580,28.21
2022-11-15 10:36:19.0690,28.21
2022-11-15 10:36:19.0780,28.21
2022-11-15 10:36:19.0890,28.21
2022-11-15 10:36:19.1450,28.21
2022-11-15 10:36:19.1450,28.21
2022-11-15 10:36:19.1450,28.21
2022-11-15 10:36:19.1450,28.21
2022-11-15 10:36:19.1450,28.21
2022-11-15 10:36:19.1460,27.748790740966797
2022-11-15 10:36:19.1480,27.75
2022-11-15 10:36:19.1580,27.75
2022-11-15 10:36:19.1690,27.75
2022-11-15 10:36:19.1780,27.75
2022-11-15 10:36:19.1890,27.75
2022-11-15 10:36:19.2440,27.75
2022-11-15 10:36:19.2440,27.75
2022-11-15 10:36:19.2440,27.75
2022-11-15 10:36:19.2450,27.75
2022-11-15 10:36:19.2450,27.75
2022-11-15 10:36:19.2450,31.395782470703125
2022-11-15 10:36:19.2490,31.4
2022-11-15 10:36:19.2590,31.4
2022-11-15 10:36:19.2690,31.4
2022-11-15 10:36:19.2790,31.4
2022-11-15 10:36:19.2890,31.4
2022-11-15 10:36:19.3440,31.4
2022-11-15 10:36:19.3440,31.4
2022-11-15 10:36:19.3440,31.4
2022-11-15 10:36:19.3440,31.4
2022-11-15 10:36:19.3440,31.4
2022-11-15 10:36:19.3450,30.24054718017578
2022-11-15 10:36:19.3490,30.24
2022-11-15 10:36:19.3590,30.24
2022-11-15 10:36:19.3690,30.24
2022-11-15 10:36:19.3790,30.24
2022-11-15 10:36:19.3890,30.24
2022-11-15 10:36:19.4440,30.24
2022-11-15 10:36:19.4440,30.24
2022-11-15 10:36:19.4440,30.24
2022-11-15 10:36:19.4440,30.24
2022-11-15 10:36:19.4440,30.24
2022-11-15 10:36:19.4450,32.0789909362793
2022-11-15 10:36:19.4490,32.08
2022-11-15 10:36:19.4590,32.08
2022-11-15 10:36:19.4690,32.08
2022-11-15 10:36:19.4790,32.08
2022-11-15 10:36:19.4890,32.08
2022-11-15 10:36:19.5430,32.08
2022-11-15 10:36:19.5440,32.08
2022-11-15 10:36:19.5440,32.08
2022-11-15 10:36:19.5440,32.08
2022-11-15 10:36:19.5440,32.08
2022-11-15 10:36:19.5440,29.324298858642578
2022-11-15 10:36:19.5490,29.32
2022-11-15 10:36:19.5590,29.32
2022-11-15 10:36:19.5690,29.32
2022-11-15 10:36:19.5790,29.32
2022-11-15 10:36:19.5890,29.32
2022-11-15 10:36:19.6430,29.32
2022-11-15 10:36:19.6440,29.32
2022-11-15 10:36:19.6440,29.32
2022-11-15 10:36:19.6440,29.32
2022-11-15 10:36:19.6440,29.32
2022-11-15 10:36:19.6440,27.901668548583984
2022-11-15 10:36:19.6490,27.9
2022-11-15 10:36:19.6590,27.9
2022-11-15 10:36:19.6690,27.9
2022-11-15 10:36:19.6790,27.9
2022-11-15 10:36:19.6890,27.9
2022-11-15 10:36:19.7430,27.9
2022-11-15 10:36:19.7430,27.9
2022-11-15 10:36:19.7430,27.9
2022-11-15 10:36:19.7440,27.9
2022-11-15 10:36:19.7440,27.9
2022-11-15 10:36:19.7440,28.188648223876953
2022-11-15 10:36:19.7490,28.19
2022-11-15 10:36:19.7590,28.19
2022-11-15 10:36:19.7690,28.19
2022-11-15 10:36:19.7790,28.19
2022-11-15 10:36:19.7900,28.19
2022-11-15 10:36:19.8430,28.19
2022-11-15 10:36:19.8440,28.19
2022-11-15 10:36:19.8440,28.19
2022-11-15 10:36:19.8440,28.19
2022-11-15 10:36:19.8440,28.19
2022-11-15 10:36:19.8440,27.921775817871094
2022-11-15 10:36:19.8500,27.92
2022-11-15 10:36:19.8590,27.92
2022-11-15 10:36:19.8700,27.92
2022-11-15 10:36:19.8800,27.92
2022-11-15 10:36:19.8900,27.92
2022-11-15 10:36:19.9430,27.92
2022-11-15 10:36:19.9430,27.92
2022-11-15 10:36:19.9430,27.92
2022-11-15 10:36:19.9440,27.92
2022-11-15 10:36:19.9440,27.92
2022-11-15 10:36:19.9440,30.6824951171875
2022-11-15 10:36:19.9500,30.68
2022-11-15 10:36:19.9600,30.68
2022-11-15 10:36:19.9700,30.68
2022-11-15 10:36:19.9790,30.68
2022-11-15 10:36:19.9900,30.68
2022-11-15 10:36:20.0430,30.68
2022-11-15 10:36:20.0440,30.68
2022-11-15 10:36:20.0440,30.68
2022-11-15 10:36:20.0440,30.68
2022-11-15 10:36:20.0440,30.68
2022-11-15 10:36:20.0450,30.028278350830078
2022-11-15 10:36:20.0500,30.03
2022-11-15 10:36:20.0600,30.03
2022-11-15 10:36:20.0700,30.03
2022-11-15 10:36:20.0800,30.03
2022-11-15 10:36:20.0900,30.03
2022-11-15 10:36:20.1430,30.03
2022-11-15 10:36:20.1430,30.03
2022-11-15 10:36:20.1430,30.03
2022-11-15 10:36:20.1430,30.03
2022-11-15 10:36:20.1440,30.03
2022-11-15 10:36:20.1440,31.255840301513672
2022-11-15 10:36:20.1500,31.26
2022-11-15 10:36:20.1600,31.26
2022-11-15 10:36:20.1700,31.26
2022-11-15 10:36:20.1800,31.26
2022-11-15 10:36:20.1900,31.26
2022-11-15 10:36:20.2420,31.26
2022-11-15 10:36:20.2430,31.26
2022-11-15 10:36:20.2430,31.26
2022-11-15 10:36:20.2430,31.26
2022-11-15 10:36:20.2430,31.26
2022-11-15 10:36:20.2440,28.759201049804688
2022-11-15 10:36:20.2500,28.76
2022-11-15 10:36:20.2600,28.76
2022-11-15 10:36:20.2700,28.76
2022-11-15 10:36:20.2800,28.76
2022-11-15 10:36:20.2900,28.76
2022-11-15 10:36:20.3420,28.76
2022-11-15 10:36:20.3420,28.76
2022-11-15 10:36:20.3430,28.76
